response_id,is_correct
vnpjaxt,1.0
mwxiian,1.0
ioortvn,1.0
imovbas,1.0
ucimqos,0.0
mwlggyo,1.0
egedgwl,1.0
pccctuk,0.0
quuwwdh,1.0
jqtnkkz,0.0
yqeytrj,1.0
aoafngg,1.0
ivazvqq,1.0
ngqjrvm,1.0
kijpujp,1.0
vjrktzs,1.0
isnzeyd,0.0
vexhqmq,0.0
vjllwvf,0.0
qpghiip,1.0
fbfvgbp,1.0
ktjyngk,1.0
vreatsc,0.0
qqjspkb,1.0
hjfgbgo,1.0
peomczy,0.0
leubbjk,1.0
qtugquk,1.0
qwkgiun,0.0
ppfkydy,1.0
wgrfdsr,1.0
zephmgo,1.0
fdxpqzx,1.0
sebbknu,0.0
hrrytly,1.0
dgyzwhu,0.0
tspouck,1.0
muzzcts,0.0
dvpnmaf,1.0
toqepef,0.0
xydnptm,0.0
gxxrvcz,0.0
bcgjwnt,1.0
tfobero,1.0
nhkyjfp,1.0
odqkdns,1.0
qrsxfne,1.0
wjuqhyr,1.0
wamujgp,1.0
klifnat,0.0
afnhfsz,1.0
zvmcuwm,1.0
tnxpueg,1.0
fwwdcub,0.0
aywhpdy,0.0
hlwvxou,0.0
wqmhfqn,1.0
zqlfdlo,1.0
ivxejnh,1.0
sxeouii,1.0
cnhivfx,1.0
aaabyhn,1.0
ywphrnk,1.0
waqtlhl,1.0
rikzrbt,1.0
ywjwggi,0.0
zsdgigq,0.0
dmnyzpf,1.0
gmiezpk,0.0
esfjelg,1.0
rtajguq,0.0
uqdpbgs,0.0
dmjiezi,1.0
ukihrqf,1.0
fujywck,1.0
djfzcno,1.0
dhnklse,1.0
jtofxlp,1.0
skkjobj,0.0
xhsrgve,1.0
bvmmwpu,1.0
faqrdsy,0.0
atijsvc,1.0
ufprwtz,0.0
memztvb,1.0
hpbzcak,1.0
novuhmc,1.0
josgovt,0.0
rdofnst,1.0
bavtfdd,1.0
onmbgwo,0.0
vxwnzms,1.0
gbsuhkk,1.0
ugizfoi,1.0
zniqktt,1.0
rvmhnib,0.0
mjkzazs,1.0
ewpixse,0.0
wpfskbg,1.0
dhsnlyu,1.0
yngxdvv,1.0
cfpafrd,1.0
beuqwrg,0.0
qdneyjk,1.0
yopqigt,1.0
aldkdam,1.0
xsznopn,1.0
akwjmwa,1.0
osflhyj,1.0
xyfftja,1.0
ylzuqse,0.0
yemmhzm,0.0
girrjdu,1.0
dbuqyib,1.0
ypwwlnj,1.0
mqgyyed,1.0
ggodokf,1.0
kdedyyq,0.0
oaznvud,0.0
hxdqnfw,1.0
lfpofam,0.0
hnnyjit,1.0
lnigwgy,1.0
svfzdam,1.0
cigrmlw,1.0
tllutql,1.0
jrjfgaq,1.0
ljbkjhp,1.0
gabiwkz,1.0
tdthhaf,1.0
yuvbjhw,1.0
qqkptyn,1.0
jsuhhsl,0.0
ksgdrhv,0.0
ymyrnjh,1.0
wtkjcvz,0.0
muaxsvk,1.0
athoiyz,1.0
eprhjzs,1.0
yweplwf,1.0
hyrnioz,1.0
snnahcl,1.0
vlpepfu,1.0
xzyqxwq,1.0
blbzvyc,1.0
svszloe,0.0
psgtxgy,1.0
qnigieu,0.0
tgdgxit,1.0
izpzodq,1.0
qmzzham,1.0
veqolxl,1.0
mygxehk,0.0
pysqduw,1.0
qyqbflm,1.0
lozxtvu,1.0
kbhzeta,1.0
cectuth,1.0
swaeovy,1.0
alobqvz,1.0
uqgszrt,0.0
dahzdal,1.0
dnpsyid,1.0
qxtbktz,0.0
lgcqdft,1.0
jvzwxci,1.0
hlkpikx,0.0
txrjymn,1.0
jyjqnzo,1.0
fnyzxtl,0.0
gngqlgt,0.0
xurouzd,1.0
gtzbbgd,1.0
ohctsbx,1.0
pwsucar,1.0
vmtjpzp,0.0
xbzteql,1.0
cglxpka,1.0
ehwoxsf,1.0
triqphj,1.0
accwils,0.0
emexvak,0.0
qvnsjyk,0.0
gxsvsow,0.0
btkoxpk,1.0
rrlrhci,0.0
jtznqlb,1.0
cromuym,1.0
lnztrjd,0.0
tgfvmsw,1.0
uoojzxk,0.0
dvfqccf,1.0
ixniarj,1.0
yahqniz,1.0
stlonrn,1.0
shofyxv,1.0
tktzshu,0.0
ptxuwvq,1.0
qkvxbyg,1.0
lcfdkme,1.0
gmfaksg,0.0
kpvkkfm,0.0
ljmtzki,1.0
qphpfkf,0.0
zsaizey,1.0
fbbcwbi,0.0
gupnzcy,1.0
ymkazwe,0.0
sstohci,1.0
imuiecr,1.0
wztozrv,1.0
vdlotnt,1.0
lblyyzj,1.0
qpdnsms,0.0
oktzcbh,0.0
rfxaouo,1.0
wmwlotz,1.0
ewujsfq,1.0
oubsory,0.0
elhjbaj,1.0
cggrzvd,1.0
epdfsbl,0.0
bibijah,1.0
cyprcml,1.0
myvhcum,1.0
utdjvua,1.0
occpjmp,1.0
jxqnpuf,1.0
ldpshpl,1.0
jixkfvm,1.0
ofxenrr,1.0
fhpbbru,1.0
miiydnm,0.0
gjbdanm,1.0
npwxpob,0.0
xokfkbd,1.0
jstgwhz,1.0
isndqbs,1.0
ibnhqzm,1.0
bbzhjhe,0.0
xoxqpce,1.0
ktlkthw,1.0
iccshbl,0.0
xuxucfe,1.0
odsxcbm,0.0
hhefgqd,1.0
eeclqno,0.0
nhldcwg,1.0
kyrbmtm,1.0
pncqens,1.0
ouqznwe,1.0
tgxhxxs,0.0
xubrakp,0.0
xytasss,1.0
gfqdywk,1.0
tqjurty,1.0
umriult,1.0
uamyvyy,1.0
pxushre,1.0
fbrnudx,0.0
giqppib,1.0
sxdxxhq,1.0
zefhzng,1.0
mflytwm,0.0
seplely,0.0
cbvboht,1.0
czvvxpz,1.0
kblkwih,1.0
ghwtrpn,1.0
godlybg,0.0
lewbnjm,0.0
fmdjybw,1.0
zehqmti,1.0
nsolnnu,0.0
apkaylu,0.0
yltlxfv,1.0
mjwhrjz,1.0
mpaklbw,1.0
hqgukiu,1.0
rfhwqsg,0.0
axspgsy,1.0
jaidfhq,1.0
lcmfcdf,1.0
gpfooff,1.0
bqqwyiy,1.0
hqgyzae,1.0
sujqqzd,0.0
gvnilpp,0.0
cbcwzzi,1.0
ttnygbv,1.0
nltumvb,0.0
kvzkefy,0.0
ukcgexa,1.0
wcvvbgi,1.0
gntzpfc,1.0
pfhebli,1.0
rzcqvdu,1.0
uuqxamu,0.0
qnketdf,1.0
xamypha,1.0
zguonkq,0.0
qzjjjcm,1.0
lkxljti,1.0
vboujif,1.0
ilqltaj,1.0
hmttaqx,1.0
gopnlaz,0.0
znbgqwp,1.0
atcbfwb,1.0
klunjuj,1.0
dngrqid,1.0
gvhvxoo,1.0
pvbflwg,0.0
cwnrewh,1.0
gsythpv,0.0
mcpistj,0.0
lyyixlt,1.0
luljnrm,0.0
zqjhuko,0.0
shluzof,1.0
ughvhwq,0.0
zqmauiy,0.0
medwkbf,1.0
ublcpxl,1.0
vumemni,0.0
pwkerzl,1.0
ibvycil,1.0
japxozc,1.0
iltmsvg,0.0
mebbhmb,1.0
qvdkrha,0.0
raohvmw,0.0
qhmdqbq,1.0
pbtxrvh,1.0
rzwzojb,1.0
fqasuua,1.0
ndrfcmt,0.0
hfnwarv,1.0
aixxzbw,0.0
jrdojxu,0.0
dbmttgn,1.0
cnizctp,1.0
mqoxnrt,1.0
yhgbuzr,0.0
wazfufa,0.0
uqagmdc,1.0
vxbiwqj,0.0
mqfebzh,1.0
dyxlddn,1.0
uxypqha,1.0
yxoyxpd,1.0
ekwneds,0.0
qxwycbo,0.0
zlxxzsr,1.0
bqywbwz,0.0
vprczcs,0.0
otwcmwo,0.0
flslttt,0.0
manjqbe,0.0
weisgur,0.0
npujhmr,1.0
zfgwgmj,1.0
fruntsn,1.0
ekreeza,1.0
fdhboga,0.0
svusevu,1.0
hvcijlc,1.0
dgtudxw,0.0
indbebt,1.0
toovdys,1.0
slxftmi,1.0
dejbort,1.0
uoxdsqg,1.0
gsjcfbd,1.0
rhjgevm,1.0
zuinxwv,1.0
vvqzrpg,0.0
oprzchk,0.0
cubbddo,1.0
upsplra,1.0
zqwnelt,0.0
yrtbxsq,0.0
inmafvl,1.0
gjxxdxv,0.0
wxefarx,1.0
eoabtcp,1.0
jjfpwgn,1.0
vuqkijj,1.0
mlzocgp,1.0
dpndpgv,1.0
fnvtcjq,1.0
zhirgua,0.0
esjesui,1.0
fazwkai,0.0
ywhqtnn,1.0
kselsxl,1.0
yngbxux,1.0
fdeaakp,1.0
urwnzxv,1.0
fleidrz,1.0
ugfpaqo,0.0
jvycyop,0.0
zwkqhcg,1.0
bzyvbxz,1.0
mkujxtg,1.0
qdofjhw,0.0
wrffusf,0.0
uriphiz,0.0
iyasepa,0.0
ctejjnm,0.0
dnapopx,1.0
llhgvlo,0.0
oitpejr,1.0
jjcjhtc,1.0
eoncmfx,0.0
rbljywg,1.0
vnrxjoh,0.0
ravdtcb,0.0
awhrrsw,1.0
ckjlmqb,0.0
psygduq,1.0
aylefvi,0.0
awqzpmn,1.0
jwamlwb,1.0
qhmyntl,1.0
zgwhpeg,1.0
uhnmgav,1.0
rvbalbi,1.0
gnohwsh,0.0
fnlaysv,0.0
rvmaxoa,1.0
petptpw,1.0
jnibwoj,1.0
nexquxz,1.0
fugrmqg,1.0
kqrvvxv,0.0
sikymbl,0.0
xuzvbap,0.0
savcvvq,1.0
djfnzlz,0.0
xoodpjf,1.0
eimokbr,1.0
zunuerq,0.0
itxzdeq,1.0
igqpgfo,1.0
lvjkygj,0.0
dklixkq,1.0
mauxzif,0.0
yfqiqbh,1.0
qjmkpfb,0.0
mpwtvns,0.0
bmiyhfv,1.0
enualje,1.0
ozreeik,1.0
nyzpokl,1.0
sidmewt,0.0
iwnwdwo,1.0
ezhqjfi,1.0
uiipbli,1.0
tdigtwu,1.0
eapuzrz,1.0
pfkupfh,1.0
miiqrmg,1.0
wmdeipx,0.0
rwbzxym,1.0
rjzklno,0.0
yxgtajt,1.0
gnfkkwq,0.0
bmkomod,1.0
anafeit,1.0
traowcn,0.0
spqrqon,1.0
thfaiad,1.0
udykhly,1.0
hwnspxl,0.0
rocpwjv,0.0
kncirmy,0.0
xsmfcnc,1.0
ztkqxru,0.0
djynfji,0.0
fcujqpn,1.0
rzysupf,1.0
qnukxny,1.0
enszvxu,1.0
gpjpuod,1.0
tdcljss,1.0
rcyoozr,1.0
iqtebex,1.0
kjvhqnj,1.0
vcsvrqd,1.0
cttgqgk,0.0
nrrnnoq,1.0
lxqfxqk,1.0
vlmdczy,0.0
wnczqxx,1.0
niastra,1.0
yhnrrow,0.0
nusvrot,0.0
cgquyzd,1.0
iqhqjme,1.0
obwtwcu,1.0
qwbzrbf,0.0
kthlpps,1.0
aagxesd,1.0
sihpuoo,0.0
rmnefgq,1.0
pldgyer,1.0
glvdhui,0.0
yfoemqd,1.0
bcygluv,1.0
voevznv,0.0
rmnqdns,0.0
qzfnhgu,1.0
qivgcle,0.0
tgrczzh,1.0
ckmnbrk,1.0
krqbnak,1.0
itqdeib,1.0
nktfqqh,1.0
sxqiqpe,1.0
nirlyvx,1.0
pegpiqy,0.0
ujmnwno,1.0
nnczsgz,1.0
eqixbwu,1.0
rddbgtb,0.0
idfbjhe,0.0
cnncqmm,1.0
edhgzqr,1.0
fssbcfb,1.0
kufyutm,1.0
jxswkka,1.0
naadseb,0.0
wlbohpd,1.0
frxsnqg,0.0
mrmalda,0.0
ifvvbwq,1.0
iaasodg,1.0
zrkoqwg,1.0
oyndlxs,0.0
ufxstpv,1.0
cmxwnlb,1.0
pkpvuqc,1.0
wgtqkmf,0.0
xyxumcp,0.0
qoycsyr,1.0
bgeejar,1.0
nmwikxj,0.0
nbznizo,1.0
plwxuff,1.0
oqwkvkd,1.0
ttchqrq,1.0
cevrwad,1.0
qmxolqe,1.0
bkzypqg,0.0
xzfkrlu,1.0
ypqyyih,1.0
aendrqi,0.0
xlmfqim,1.0
ccwktea,1.0
rcedobb,1.0
vewobxn,1.0
qmumdhb,1.0
hpmwevj,1.0
lgmbojh,1.0
rlwczsl,1.0
gozeiqc,1.0
sqdeuuo,1.0
gqrzozh,1.0
mydgmki,0.0
irklujk,0.0
jvnuntl,0.0
isfzcvr,1.0
ipghbcd,1.0
gecmyyo,1.0
trbxkhm,1.0
muriqyk,1.0
fncskfo,1.0
qgjthra,0.0
gydoofk,1.0
qqufepz,1.0
plmvvbr,1.0
mepomkp,1.0
iomrsly,0.0
jqumrby,1.0
clblqwd,1.0
ufxpmye,1.0
hsrrrby,1.0
igqbygz,1.0
ddxpzgc,1.0
jxgkhgi,0.0
lutmzam,1.0
veficjr,1.0
xaivcie,1.0
gampjwz,1.0
qstfvsi,0.0
mxaoyxx,1.0
ktrswhj,0.0
oaqwwxz,1.0
yzccwfe,1.0
mcynfqn,1.0
ehbbcrp,0.0
opqvgsf,1.0
mdevdmk,1.0
dussddu,1.0
obwvepc,1.0
cbfnfix,1.0
hkgwojh,1.0
mpzudfj,1.0
tdwccog,0.0
erierev,1.0
mdkgart,0.0
nfucjnw,0.0
nfmzzem,1.0
ycxewyg,0.0
qzrfcgz,1.0
vsffyga,1.0
tqypjzn,0.0
hgadocb,1.0
pkffsad,1.0
ifpairm,0.0
mcnmqwo,1.0
jgfvihv,1.0
aerhicv,1.0
acarkmt,1.0
uegzzfk,1.0
eqoygbl,1.0
gatkkqo,1.0
rgjrgrn,1.0
dalnlwx,1.0
crtgait,1.0
ptvupsh,0.0
kqbefaw,1.0
dkhvfwa,1.0
lyxmtvp,1.0
crikdue,1.0
inzvqiy,0.0
jfspaix,1.0
gynfwat,1.0
ueeqlfb,1.0
uypulwk,0.0
eoqvoex,1.0
uxvipqj,1.0
tswfgjj,1.0
pmkynuy,1.0
jqnqpfr,0.0
opduuck,1.0
zqrfozc,0.0
yznwkcv,0.0
pqldlan,0.0
jczadcz,1.0
fbtiwhs,1.0
vhgpmxe,1.0
vtxmrfl,0.0
weqinxw,0.0
uvgqwhj,1.0
elgtxfa,0.0
tjznkmi,1.0
tjcjbwz,1.0
xzfffea,0.0
kmueorl,1.0
ezsfndv,1.0
kbjpuva,1.0
eenlidq,1.0
cmcvkka,0.0
kguxdhp,1.0
yuzpwuv,1.0
desvrer,1.0
xgcrfty,1.0
sxdvtmf,0.0
yveqrtn,1.0
sadsfuw,1.0
fbyhaqa,1.0
gdqimlg,1.0
bdlzabc,1.0
raapybe,1.0
ohtluqr,1.0
vaomrgc,0.0
avbiten,1.0
yclzwvt,1.0
uiqkbnj,1.0
flprope,1.0
kurceoi,0.0
tbgpmzs,1.0
bnsmywl,1.0
rutftta,0.0
lnlsjuq,0.0
ezfwvea,1.0
xclpcgp,0.0
ppgaedn,0.0
tewfwhm,0.0
vqfzweu,1.0
jzooqnf,1.0
haqwvdt,1.0
hsnymex,1.0
tamuvlb,1.0
pczsbtw,1.0
diyoowl,1.0
frmuaep,0.0
npbhwjs,1.0
umwriee,1.0
rjeuonn,0.0
dnwxkbw,1.0
hixvtnp,0.0
dywbkuc,1.0
urzyjmw,1.0
vlyuzoq,1.0
mlkgsap,0.0
eovbuxc,1.0
rtrkzfi,1.0
aplqqqi,0.0
pymjyio,1.0
btrqsur,0.0
bvkenek,1.0
orblhvm,1.0
uchiqbv,1.0
axsnfgz,1.0
clvawku,1.0
hpyinfn,1.0
llbgdor,0.0
avcfytq,1.0
bvyuzlq,1.0
xwulhip,1.0
ngijiru,1.0
iamaoqy,1.0
mhwncdz,0.0
glifasr,0.0
gfpghgn,0.0
jcbqtfg,0.0
hiohjsi,1.0
xmhbifh,1.0
xebqedh,0.0
azibtuy,1.0
ewqiszj,1.0
eeybyou,1.0
efpqyha,1.0
vzawwjm,1.0
pqjlqnl,0.0
tlnitla,0.0
pwoioqx,1.0
qcgwzmh,0.0
jrwclia,0.0
neftpga,1.0
lgfcvan,1.0
awdwoxe,1.0
tjkqpvu,0.0
ncregdx,1.0
lipwalb,1.0
rliezlt,1.0
zawlnty,1.0
xpmtrth,0.0
ydkhdez,1.0
chdjqfn,1.0
vhigkxr,0.0
fzrmlik,0.0
eucqoaj,1.0
xmktqgv,1.0
kawglen,1.0
cplowbl,1.0
mezxkfk,1.0
ivpsgwf,1.0
zzvikdx,1.0
pmpuvsn,1.0
rdutllz,0.0
eixyhta,1.0
cdahdxi,1.0
brmgnyf,0.0
tmciaqg,1.0
rmxhwwa,1.0
fmbcpot,1.0
aiopsna,1.0
exxmohf,1.0
qkbrtrr,1.0
sqzbfrf,1.0
ukcjfqw,1.0
iwbrrrk,1.0
seqfhkd,0.0
ejbvsqe,0.0
mqbpfuf,0.0
hmzbped,1.0
xyqczmj,0.0
fjlydxd,1.0
kxptjys,0.0
lelhxhp,1.0
bcihmhq,0.0
yzmuswl,0.0
grpvcdd,1.0
vioriie,0.0
ziotnwc,1.0
hpoclnb,0.0
wvlynou,1.0
cjazboj,1.0
nzddjlq,0.0
vfjeenc,0.0
ynnyybn,0.0
eurfzau,1.0
nzjbrep,1.0
gsoakxw,1.0
ekvxkkw,1.0
lpxyogc,1.0
vvmpeaf,1.0
sfbusyp,1.0
gqikdon,0.0
nhxipzs,0.0
xcvfiao,1.0
dsbxzim,0.0
rucnjac,1.0
khmxyhp,0.0
yzqzgnb,1.0
rilhdur,0.0
awfkzhy,1.0
bbiktmg,1.0
xxyevqd,1.0
dtksjcp,1.0
oyirhgz,0.0
urpiimd,0.0
sdywwju,1.0
vfuqxqc,1.0
zfwgdgu,1.0
nvixkna,0.0
cliaryz,0.0
psyhvvz,1.0
xvsyboa,1.0
lzveyso,1.0
xsqhzih,0.0
rfwpifl,0.0
uexajyj,0.0
tkbvxge,1.0
vvbyoff,1.0
srjlpvq,1.0
gwfcylk,0.0
divycwm,1.0
rmivmli,1.0
yaouamd,0.0
aaernmo,1.0
utmaqmh,1.0
mvcwsgu,1.0
fxqoubo,1.0
cnvkuhc,0.0
foxadxr,1.0
zsoabxu,1.0
fkxsulm,1.0
vbxbmxz,0.0
gjzsaaj,1.0
nujgfbw,0.0
iiimlrm,1.0
zrmsflk,0.0
niexlkr,1.0
uqthgeh,1.0
shtitym,1.0
mxfwztx,1.0
qamfaye,1.0
ihlozbo,1.0
vvhuwmo,0.0
aticugf,0.0
msvhgtq,0.0
nimbaia,0.0
wpbwole,1.0
qwnwywe,1.0
qnjgjpp,1.0
tewjbjz,1.0
hdszvjm,0.0
vcsbbau,0.0
hbmlucm,1.0
ivigwrb,1.0
mpdsoaw,0.0
anokspj,1.0
ereoipo,1.0
ppvzkgc,1.0
wfbddfe,1.0
wyaddlp,1.0
rtxystu,0.0
kkzmwir,1.0
aymdpke,1.0
gnohvbn,0.0
njinuvu,1.0
bgsjxjr,1.0
zitebsf,0.0
caxcaqi,0.0
qioxdao,1.0
cyshpmi,1.0
azbzzst,1.0
kvntbyu,1.0
blnzdvb,1.0
nkfeabv,1.0
ieoytvo,0.0
yqciwiy,1.0
qwtixbx,0.0
cnixrbp,1.0
jswnvsb,0.0
iunahbs,1.0
jjxcwju,1.0
cfevwod,0.0
lohorsq,1.0
ktvkigq,1.0
dkfyzik,0.0
ituyqnk,1.0
kuzaolt,1.0
odfhvls,1.0
mhsdsbv,1.0
gaqorlu,1.0
mzghrxj,0.0
wsveabo,0.0
lheijpj,0.0
cfhmkpj,1.0
ncshnjj,1.0
naxnhcr,1.0
ymkstcy,0.0
krqummd,0.0
jybdtjp,0.0
fslnoqk,1.0
ynzkvil,0.0
xxutyiy,1.0
areuavk,1.0
nyrntgl,1.0
mancswk,0.0
vzkkzqo,0.0
tbgxwke,1.0
umaqqfs,0.0
gmtknzm,1.0
riazfvo,0.0
flirvxc,0.0
tuiikgl,0.0
sagrmbo,1.0
vzlsbkw,1.0
xcquegu,1.0
vmbzlqa,1.0
dpioitj,0.0
erwtlak,1.0
audpwxq,1.0
szwevjf,1.0
dvirjth,1.0
soidjbo,1.0
yvmnotb,1.0
psrgsof,1.0
nxmhblh,1.0
hedflkk,1.0
ubyfyay,0.0
wcyxpyw,1.0
urdeahe,1.0
tbjpcwq,1.0
mwqicgs,1.0
ppeusnl,1.0
ypjzomk,1.0
rcebnvx,0.0
vlfyriw,1.0
xjpjvki,1.0
jhvuunm,1.0
njghtad,0.0
qmpchvq,0.0
olenfsb,0.0
ospgrpf,0.0
tdioaty,1.0
qxcewia,1.0
awyakzy,1.0
jhvjqtw,0.0
zbchtgg,1.0
zmnfitq,1.0
pjvrzcl,0.0
rmibbvr,1.0
sfxqyec,0.0
ysyremw,1.0
bgiasfe,1.0
pdpldqq,1.0
hlayljg,1.0
cptziom,0.0
oojezmz,1.0
gotpkrb,1.0
nuwcwhi,0.0
ugouwqc,1.0
kzeiyzv,1.0
qkqloyq,1.0
egqyzcz,1.0
ttebzxt,1.0
qziezdx,0.0
jzqwbnv,0.0
jylgtqb,1.0
ahsugul,1.0
fxsodzn,0.0
wzldeov,1.0
nsfzody,1.0
akltwcd,1.0
sqeoxvl,0.0
ykybcmu,1.0
vylruzq,1.0
kekgmsk,0.0
bcfukbt,1.0
rhkicjf,1.0
tuahbay,1.0
fydsgbs,1.0
grbewpz,0.0
wavfqrb,0.0
umpjlkc,1.0
voajdlz,0.0
jwyojku,0.0
ezaplsv,1.0
btdurvo,1.0
bpvygsi,1.0
fovkyrk,0.0
dshwdnk,0.0
ofrxtkr,0.0
htmsofy,1.0
dnunddt,1.0
naqexea,1.0
fokolby,1.0
ciasabe,1.0
zemgekt,0.0
fustrzw,1.0
zxsrfxb,0.0
gtstggf,1.0
ejzsnyx,1.0
zqlguob,1.0
yeqzebv,1.0
ylsqpcf,1.0
dhdxaxv,0.0
piiltpd,1.0
nvdcnxg,0.0
cclojaf,0.0
kcwutqp,0.0
bssosgf,1.0
hvvkwys,1.0
wkdhfyo,1.0
wkwnoky,1.0
dorxbwn,1.0
ujcvhfr,0.0
avcahyq,0.0
hmvjzmj,0.0
tjozdmp,1.0
tdxlvcm,0.0
yskvdry,1.0
xfexxvl,1.0
asnpphq,0.0
myreljy,0.0
mkbosrb,1.0
jqogyoo,1.0
qhjmdyz,1.0
jravimx,1.0
hetgcms,0.0
xavrcrp,1.0
tpusxoo,1.0
cuiqzbu,0.0
wbadyos,1.0
cyuvfqv,0.0
voxanbp,1.0
ywupjmo,1.0
oheryon,0.0
vdnvwgr,1.0
yujbulf,1.0
poetqft,0.0
nvbjsjt,0.0
sqwbnsk,1.0
ukqytlx,1.0
nboromn,1.0
xcombes,1.0
brxlcez,1.0
tpmmgtn,0.0
fmjarht,1.0
wpmqlpv,1.0
wxsghwp,1.0
ufdphzy,1.0
whxmrnl,1.0
mlfcvvz,1.0
zykqvyv,1.0
wsjtpxs,1.0
lpfqdhm,1.0
tcwjnua,1.0
sgrobih,1.0
lsdkzts,1.0
jbuflzu,1.0
ijbncfn,0.0
wislbrc,1.0
cnyamxx,1.0
tubfaoe,0.0
mqqmmmk,1.0
lgywllx,0.0
llbnhnb,1.0
bfdipdc,1.0
rwlsfyp,1.0
srnkujl,0.0
zuhsuhv,1.0
fzyxnlt,0.0
aljxzmp,1.0
efojdyy,0.0
hfscsxl,1.0
avniaow,1.0
sdndpaw,0.0
nzgbbep,1.0
nmcunft,1.0
ddungui,0.0
qandaeg,1.0
wwifdxl,1.0
rsrapmn,1.0
rbnypix,1.0
afzoaxi,1.0
nbpbrfd,1.0
qwpuulx,1.0
rrfvett,1.0
fibpkpn,0.0
aetdsgp,1.0
xwjgurl,1.0
pydwotu,0.0
iyggaly,0.0
rmzrzgt,0.0
vjxzqip,0.0
membisg,0.0
corwowd,0.0
wuhoqyv,1.0
bdkhcnm,0.0
oioshmn,1.0
gactpow,1.0
ntwlsnu,1.0
yrsnqya,1.0
erdgnjf,1.0
biazmhx,0.0
lfugdfk,1.0
gbdeisw,0.0
frtdhes,1.0
vjmntih,0.0
zutirip,1.0
pvxomux,0.0
fqjmyqw,1.0
qakgbms,1.0
koilpyi,1.0
jduvvhm,0.0
iyfjwjt,1.0
yneqbmv,1.0
lwfhgrn,1.0
ndtfcne,1.0
qqqzrst,0.0
izubylq,1.0
tctgeen,1.0
lbgbisf,1.0
aghvada,0.0
ahkdcxh,1.0
mkuasjx,1.0
sawsvpq,1.0
nuzcalb,0.0
ltraepu,0.0
xprgqjt,1.0
iftvpbp,0.0
tlqgmwe,0.0
ijpsokn,0.0
oldoltk,0.0
gqonvbu,1.0
vtjsazn,1.0
hvjpkxc,1.0
tdwwrzx,1.0
rugtesy,0.0
igiahcq,1.0
ovqrptv,1.0
bnzcgom,0.0
riilfpy,1.0
ybnekps,1.0
hqieblv,0.0
nnrtfzt,1.0
lhboamq,1.0
ryeertk,1.0
ahkvqkd,1.0
htjosed,1.0
jlbhrkz,1.0
itdptry,1.0
ngeulpj,0.0
krcbmds,1.0
wczgmax,1.0
gnjrlpl,0.0
fqjwvib,0.0
erwpkmv,1.0
dzqmfff,1.0
nocrcou,1.0
qyleezu,0.0
mxawfek,1.0
cpekoag,1.0
ikgfbbd,1.0
gkciqeq,0.0
ukscnar,1.0
ekvviuc,1.0
mcsfdnu,1.0
rqirkrc,1.0
elmynij,1.0
wakkvsb,1.0
mphuauu,1.0
eotpfpg,0.0
ayamujf,1.0
vabzdrj,0.0
sxzenjy,1.0
mckadhs,0.0
qrogykt,1.0
mqbfzsg,1.0
vcrtqgk,1.0
tbbiwae,1.0
djulrtw,1.0
nelrayj,1.0
mlbtxty,0.0
nqtvzki,1.0
mogafeb,0.0
piycwwg,1.0
kuslhjw,0.0
jrcrnnt,1.0
nlfnrdd,1.0
mrhtcrp,1.0
ubfjapq,1.0
cvcmewo,0.0
sikxlgv,1.0
mfcyzqa,0.0
tivqtgp,0.0
mxzvgdw,0.0
hljzvmr,1.0
coyylsm,1.0
pwexugr,1.0
djrwphx,0.0
kstdxmi,1.0
hllemwf,1.0
bvtiegj,1.0
vssjllp,1.0
yzckonz,1.0
figqqof,1.0
sfttgvz,1.0
oxramvw,0.0
qzulrnj,1.0
nukcwks,1.0
ppsvgbe,1.0
uzwhgyr,1.0
wzlndwt,1.0
gerblpo,0.0
bfszxqc,1.0
gzykguq,1.0
mljrcqg,1.0
hxxtecd,0.0
bhttudc,1.0
aglbqno,1.0
jnywsch,0.0
xxsedyw,0.0
wegalgq,1.0
trsilxs,1.0
jdaearq,1.0
ttovuuc,1.0
obqqwfu,1.0
pcndshm,1.0
eckydof,1.0
jycqbum,1.0
bvnyifh,1.0
opidnah,1.0
azwtctr,1.0
pvrggfq,1.0
yreaglq,1.0
mggdvlu,1.0
yzhjrxe,0.0
ppoojtg,1.0
hpczlea,1.0
lzxkadh,1.0
gkqpoal,1.0
vrmubrj,1.0
sogpiyk,0.0
asytznp,1.0
wmwrjkv,1.0
jwcqhmf,1.0
horgozn,1.0
wwjxaiq,1.0
dcoksyi,1.0
blgmxvt,1.0
csegiew,0.0
catyrbo,1.0
mcwygiq,1.0
iqfgzka,1.0
betisia,1.0
ixomdlo,0.0
gquutsu,1.0
xfffjpk,1.0
mpioiev,1.0
fmvwpnu,0.0
oqcriax,1.0
mvfvozp,1.0
gequtow,1.0
tqscujo,1.0
juhtxef,0.0
nimwept,1.0
lanwlck,1.0
whtnpfg,0.0
lxhaucu,1.0
ptlghax,0.0
qdriumg,1.0
gwihpwg,1.0
vyriwth,0.0
riyxigc,0.0
tmruxrg,0.0
yulcqhi,1.0
shxmhtn,1.0
gozxlaw,1.0
gbyfilr,1.0
dzsdisn,0.0
rviktwa,1.0
otbhhsr,1.0
clmoxpj,0.0
vxxqybk,1.0
jtiqgdc,1.0
ojhoxmd,1.0
kkygvep,1.0
zllsjoy,1.0
zkrnlka,0.0
zjgrapo,0.0
fhtpidn,1.0
tsdwilu,1.0
rphdlkl,1.0
ybiride,1.0
ysdorab,0.0
